GeneName,UniProtID,DrugBank ID,Name,Type,UniProt Name,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG,
8310,PPARG,P37231,DB07053,2-{5-[3-(7-PROPYL-3-TRIFLUOROMETHYLBENZO[D]ISOXAZOL-6-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID,SmallMoleculeDrug,Peroxisome proliferator-activated receptor gamma,1,0,1,0,0,0,0,0,1,0,0,1
8312,PPARG,P37231,DB07302,"(9S,10E,12Z)-9-hydroxyoctadeca-10,12-dienoic acid",SmallMoleculeDrug,Peroxisome proliferator-activated receptor gamma,1,0,1,0,0,0,0,0,1,0,0,1
8313,PPARG,P37231,DB01252,Mitiglinide,SmallMoleculeDrug,Peroxisome proliferator-activated receptor gamma,1,0,1,0,0,0,0,0,1,0,0,1
8317,PPARG,P37231,DB07111,"(4S,5E,7Z,10Z,13Z,16Z,19Z)-4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid",SmallMoleculeDrug,Peroxisome proliferator-activated receptor gamma,1,0,1,0,0,0,0,0,1,0,0,1
8321,PPARG,P37231,DB11811,Arhalofenate,SmallMoleculeDrug,Peroxisome proliferator-activated receptor gamma,1,0,1,0,0,0,0,0,1,0,0,1
8325,PPARG,P37231,DB09198,Lobeglitazone,SmallMoleculeDrug,Peroxisome proliferator-activated receptor gamma,1,0,1,0,0,0,0,0,1,0,0,1
8326,PPARG,P37231,DB08302,3-[5-(2-nitropent-1-en-1-yl)furan-2-yl]benzoic acid,SmallMoleculeDrug,Peroxisome proliferator-activated receptor gamma,1,0,1,0,0,0,0,0,1,0,0,1
8327,PPARG,P37231,DB09201,Ciglitazone,SmallMoleculeDrug,Peroxisome proliferator-activated receptor gamma,1,0,1,0,0,0,0,0,1,0,0,1
8334,PPIA,P62937,DB02419,Ethyl Oxo(Piperidin-1-Yl)Acetate,SmallMoleculeDrug,Peptidyl-prolyl cis-trans isomerase A,0,0,0,0,0,0,0,0,1,1,0,0
8337,PPIA,P62937,DB03393,"(3s,6s,9r,10r,11s,12s,13e,15e,18s,21s)-18-{(1e,3e,7s,8s)-9-[(2s,3r,4s,5s,6r,9s,11s)-9-Ethyl-4-Hydroxy-3,5,11-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-1,7-Dimethylnona-1,3-Dienyl}-10,12-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-",SmallMoleculeDrug,Peptidyl-prolyl cis-trans isomerase A,0,0,0,0,0,0,0,0,1,1,0,0
8339,PPIA,P62937,DB01742,(3r)-1-Acetyl-3-Methylpiperidine,SmallMoleculeDrug,Peptidyl-prolyl cis-trans isomerase A,0,0,0,0,0,0,0,0,1,1,0,0
8357,PPP1CC,P36873,DB02169,"9,10-Deepithio-9,10-Didehydroacanthifolicin",SmallMoleculeDrug,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,0,0,0,0,1,0,0,0,1,1,0,0
8358,PPP1CC,P36873,DB04738,Motuporin,SmallMoleculeDrug,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,0,0,0,0,1,0,0,0,1,1,0,0
8359,PPP1CC,P36873,DB02860,Calyculin A,SmallMoleculeDrug,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,0,0,0,0,1,0,0,0,1,1,0,0
8391,PPT1,P50897,DB02035,1-Hexadecylsulfonyl Fluoride,SmallMoleculeDrug,Palmitoyl-protein thioesterase 1,0,0,0,0,0,0,0,0,1,1,0,0
8410,PRDX2,P32119,DB04048,N-Carbamoyl-Alanine,SmallMoleculeDrug,Peroxiredoxin-2,0,0,0,0,0,0,0,0,1,1,0,0
8411,PRDX5,P30044,DB03608,Diminazene,SmallMoleculeDrug,"Peroxiredoxin-5, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
8413,PRDX5,P30044,DB03793,Benzoic Acid,SmallMoleculeDrug,"Peroxiredoxin-5, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
8415,PREP,P48147,DB07148,"(6S)-1-chloro-3-[(4-fluorobenzyl)oxy]-6-(pyrrolidin-1-ylcarbonyl)pyrrolo[1,2-a]pyrazin-4(6H)-one",SmallMoleculeDrug,Prolyl endopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
8417,PREP,P48147,DB03535,Z-Pro-Prolinal,SmallMoleculeDrug,Prolyl endopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
8418,PREP,P48147,DB03864,Monothioglycerol,SmallMoleculeDrug,Prolyl endopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
8419,PREP,P48147,DB08739,"2-{3-[(2S)-4,4-difluoro-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]-3-oxopropyl}-isoindole-1,3(2H)-dione",SmallMoleculeDrug,Prolyl endopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
8420,PREP,P48147,DB01684,1-Hydroxy-1-Thio-Glycerol,SmallMoleculeDrug,Prolyl endopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
8421,PREP,P48147,DB08738,1-{3-oxo-3-[(2S)-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]propyl}-3-phenylquinoxalin-2(1H)-one,SmallMoleculeDrug,Prolyl endopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
8423,PRKAA1,Q13131,DB00914,Phenformin,SmallMoleculeDrug,5'-AMP-activated protein kinase catalytic subunit alpha-1,1,0,0,1,1,0,1,0,1,1,0,0
8432,PRKAB1,Q9Y478,DB00331,Metformin,SmallMoleculeDrug,5'-AMP-activated protein kinase subunit beta-1,0,0,0,0,1,0,0,0,0,1,0,0
8440,PRKACA,P17612,DB07235,"N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE",SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8442,PRKACA,P17612,DB02155,Balanol Analog 8,SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8443,PRKACA,P17612,DB06977,(2S)-1-{[5-(1H-Indazol-5-yl)-3-pyridinyl]oxy}-3-(7aH-indol-3-yl)-2-propanamine,SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8452,PRKACA,P17612,DB04098,Balanol,SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8455,PRKACA,P17612,DB01919,Pentanal,SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8462,PRKACA,P17612,DB07124,"(2S)-1-(6H-INDOL-3-YL)-3-{[5-(7H-PYRAZOLO[3,4-C]PYRIDIN-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE",SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8469,PRKACA,P17612,DB02611,Balanol Analog 1,SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8471,PRKACA,P17612,DB01940,Balanol Analog 2,SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8476,PRKACA,P17612,DB07458,"3-(1H-indol-3-yl)-4-{1-[2-(1-methylpyrrolidin-2-yl)ethyl]-1H-indol-3-yl}-1H-pyrrole-2,5-dione",SmallMoleculeDrug,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,1,0,0,0,0,1,1,1,0
8492,PRKAR1A,P10644,DB02315,Cyclic Guanosine Monophosphate,SmallMoleculeDrug,cAMP-dependent protein kinase type I-alpha regulatory subunit,0,0,0,0,0,0,0,0,1,1,1,1
8494,PRKAR1A,P10644,DB01790,"Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate",SmallMoleculeDrug,cAMP-dependent protein kinase type I-alpha regulatory subunit,0,0,0,0,0,0,0,0,1,1,1,1
8503,PRKCA,P17252,DB06451,Aprinocarsen,SmallMoleculeDrug,Protein kinase C alpha type,0,0,0,1,0,0,0,0,1,1,0,0
8515,PRKCB,P05771,DB01738,Phosphorylcolamine,SmallMoleculeDrug,Protein kinase C beta type,1,0,0,1,0,0,0,0,1,1,0,0
8518,PRKCD,Q05655,DB04376,13-Acetylphorbol,SmallMoleculeDrug,Protein kinase C delta type,0,0,0,1,0,0,0,0,1,1,0,0
8522,PRKCE,Q02156,DB06064,KAI-1455,SmallMoleculeDrug,Protein kinase C epsilon type,0,0,0,1,0,0,0,0,1,1,0,0
8556,PROC,P04070,DB09131,Cupric Chloride,SmallMoleculeDrug,Vitamin K-dependent protein C,0,0,0,0,0,0,0,0,1,1,0,0
8559,PROCR,Q9UNN8,DB11328,Tetradecyl hydrogen sulfate (ester),SmallMoleculeDrug,Endothelial protein C receptor,0,1,0,0,0,0,0,0,0,0,0,0
8579,PRSS2,P07478,DB01805,Monoisopropylphosphorylserine,SmallMoleculeDrug,Trypsin-2,0,0,0,0,0,0,0,0,1,1,0,0
8581,PRSS2,P07478,DB04410,3-Phenylpropylamine,SmallMoleculeDrug,Trypsin-2,0,0,0,0,0,0,0,0,1,1,0,0
8583,PRSS2,P07478,DB02464,Benzylamine,SmallMoleculeDrug,Trypsin-2,0,0,0,0,0,0,0,0,1,1,0,0
8584,PRSS2,P07478,DB04325,Phenethylamine,SmallMoleculeDrug,Trypsin-2,0,0,0,0,0,0,0,0,1,1,0,0
8585,PRSS2,P07478,DB01973,O-Benzylsulfonyl-Serine,SmallMoleculeDrug,Trypsin-2,0,0,0,0,0,0,0,0,1,1,0,0
8588,PRSS3,P35030,DB03637,Guanidine-3-Propanol,SmallMoleculeDrug,Trypsin-3,0,0,0,0,0,0,0,0,1,1,0,0
8589,PRSS3,P35030,DB03129,"[3-(1,3,2-Dioxaborolan-2-Yloxy)Propyl]Guanidine",SmallMoleculeDrug,Trypsin-3,0,0,0,0,0,0,0,0,1,1,0,0
8590,PRSS3,P35030,DB02541,4-Hydroxybutan-1-Aminium,SmallMoleculeDrug,Trypsin-3,0,0,0,0,0,0,0,0,1,1,0,0
8591,PRSS3,P35030,DB04109,"[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine",SmallMoleculeDrug,Trypsin-3,0,0,0,0,0,0,0,0,1,1,0,0
8592,PRSS3,P35030,DB02308,"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium",SmallMoleculeDrug,Trypsin-3,0,0,0,0,0,0,0,0,1,1,0,0
8593,PRSS3,P35030,DB04369,"1,3,2-Dioxaborolan-2-Ol",SmallMoleculeDrug,Trypsin-3,0,0,0,0,0,0,0,0,1,1,0,0
8594,PRSS3,P35030,DB02585,4-(Hydroxymethyl)Benzamidine,SmallMoleculeDrug,Trypsin-3,0,0,0,0,0,0,0,0,1,1,0,0
8597,PSAP,P07602,DB01966,Di-Stearoyl-3-Sn-Phosphatidylethanolamine,SmallMoleculeDrug,Prosaposin,0,0,0,0,1,0,0,0,1,1,0,0
8602,PSENEN,Q9NZ42,DB05171,E-2012,SmallMoleculeDrug,Gamma-secretase subunit PEN-2,0,1,0,0,0,0,1,0,0,0,0,0
8610,PSMA7,O14818,DB07558,2-ACETYLAMINO-4-METHYL-PENTANOIC ACID [1-(1-FORMYL-PENTYLCARBAMOYL)-3-METHYL-BUTYL]-AMIDE,SmallMoleculeDrug,Proteasome subunit alpha type-7,0,0,0,0,0,0,0,0,1,1,0,0
8639,PSPH,P78330,DB03292,3-Phosphono-D-alanine,SmallMoleculeDrug,Phosphoserine phosphatase,0,0,0,0,0,0,0,0,1,1,0,0
8646,PTGER4,P35408,DB11113,Castor oil,SmallMoleculeDrug,Prostaglandin E2 receptor EP4 subtype,0,1,0,0,0,0,0,0,0,0,0,0
8647,PTGER4,P35408,DB00929,Misoprostol,SmallMoleculeDrug,Prostaglandin E2 receptor EP4 subtype,0,1,0,0,0,0,0,0,0,0,0,0
8648,PTGER4,P35408,DB00917,Dinoprostone,SmallMoleculeDrug,Prostaglandin E2 receptor EP4 subtype,0,1,0,0,0,0,0,0,0,0,0,0
8649,PTGER4,P35408,DB09211,Limaprost,SmallMoleculeDrug,Prostaglandin E2 receptor EP4 subtype,0,1,0,0,0,0,0,0,0,0,0,0
8650,PTGFR,P43088,DB08819,Tafluprost,SmallMoleculeDrug,Prostaglandin F2-alpha receptor,0,1,0,0,0,0,0,0,0,0,0,0
8652,PTGFR,P43088,DB01160,Dinoprost Tromethamine,SmallMoleculeDrug,Prostaglandin F2-alpha receptor,0,1,0,0,0,0,0,0,0,0,0,0
8653,PTGFR,P43088,DB00654,Latanoprost,SmallMoleculeDrug,Prostaglandin F2-alpha receptor,0,1,0,0,0,0,0,0,0,0,0,0
8654,PTGFR,P43088,DB11660,Latanoprostene Bunod,SmallMoleculeDrug,Prostaglandin F2-alpha receptor,0,1,0,0,0,0,0,0,0,0,0,0
8655,PTGFR,P43088,DB00287,Travoprost,SmallMoleculeDrug,Prostaglandin F2-alpha receptor,0,1,0,0,0,0,0,0,0,0,0,0
8656,PTGR1,Q14914,DB04066,para-Coumaric Acid,SmallMoleculeDrug,Prostaglandin reductase 1,0,0,0,0,0,0,0,0,1,1,0,0
8657,PTGR1,Q14914,DB07177,"(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID",SmallMoleculeDrug,Prostaglandin reductase 1,0,0,0,0,0,0,0,0,1,1,0,0
8659,PTGS2,P35354,DB01397,Magnesium salicylate,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8660,PTGS2,P35354,DB00533,Rofecoxib,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8666,PTGS2,P35354,DB01283,Lumiracoxib,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8667,PTGS2,P35354,DB11071,Phenyl salicylate,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8670,PTGS2,P35354,DB09215,Droxicam,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8671,PTGS2,P35354,DB01600,Tiaprofenic acid,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8672,PTGS2,P35354,DB04725,Licofelone,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8674,PTGS2,P35354,DB11323,Glycol salicylate,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8675,PTGS2,P35354,DB00712,Flurbiprofen,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8676,PTGS2,P35354,DB00154,Dihomo-gamma-linolenic acid,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8677,PTGS2,P35354,DB00788,Naproxen,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8678,PTGS2,P35354,DB00939,Meclofenamic acid,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8680,PTGS2,P35354,DB13783,Acemetacin,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8681,PTGS2,P35354,DB03477,1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8684,PTGS2,P35354,DB01401,Choline magnesium trisalicylate,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8686,PTGS2,P35354,DB09288,Propacetamol,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8687,PTGS2,P35354,DB06736,Aceclofenac,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8690,PTGS2,P35354,DB00821,Carprofen,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8691,PTGS2,P35354,DB06802,Nepafenac,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8693,PTGS2,P35354,DB09295,Talniflumate,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8694,PTGS2,P35354,DB00500,Tolmetin,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8695,PTGS2,P35354,DB06725,Lornoxicam,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8696,PTGS2,P35354,DB00554,Piroxicam,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8697,PTGS2,P35354,DB00480,Lenalidomide,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8698,PTGS2,P35354,DB03866,Prostaglandin G2,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8699,PTGS2,P35354,DB01435,Antipyrine,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8701,PTGS2,P35354,DB01628,Etoricoxib,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8702,PTGS2,P35354,DB01399,Salsalate,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8703,PTGS2,P35354,DB00991,Oxaprozin,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8704,PTGS2,P35354,DB04743,Nimesulide,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8706,PTGS2,P35354,DB08439,Parecoxib,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8707,PTGS2,P35354,DB00469,Tenoxicam,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8708,PTGS2,P35354,DB11327,Dipyrithione,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8710,PTGS2,P35354,DB01419,Antrafenine,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8712,PTGS2,P35354,DB09217,Firocoxib,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8713,PTGS2,P35354,DB00870,Suprofen,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8714,PTGS2,P35354,DB00812,Phenylbutazone,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8717,PTGS2,P35354,DB09212,Loxoprofen,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8718,PTGS2,P35354,DB01009,Ketoprofen,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8719,PTGS2,P35354,DB09216,Tolfenamic Acid,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8723,PTGS2,P35354,DB00461,Nabumetone,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8724,PTGS2,P35354,DB00861,Diflunisal,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8726,PTGS2,P35354,DB00814,Meloxicam,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8727,PTGS2,P35354,DB00963,Bromfenac,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8728,PTGS2,P35354,DB11079,Trolamine salicylate,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8729,PTGS2,P35354,DB13167,Alclofenac,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8730,PTGS2,P35354,DB00465,Ketorolac,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8731,PTGS2,P35354,DB00784,Mefenamic acid,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8734,PTGS2,P35354,DB05095,Cimicoxib,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8735,PTGS2,P35354,DB11201,Menthyl salicylate,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8736,PTGS2,P35354,DB09214,Dexketoprofen,SmallMoleculeDrug,Prostaglandin G/H synthase 2,0,0,0,0,1,0,0,0,1,1,0,0
8738,PTK2,Q05397,DB07248,"7-PYRIDIN-2-YL-N-(3,4,5-TRIMETHOXYPHENYL)-7H-PYRROLO[2,3-D]PYRIMIDIN-2-AMINE",SmallMoleculeDrug,Focal adhesion kinase 1,0,0,0,1,0,0,0,0,1,1,0,0
8740,PTK2,Q05397,DB07460,2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,SmallMoleculeDrug,Focal adhesion kinase 1,0,0,0,1,0,0,0,0,1,1,0,0
8744,PTK2B,Q14289,DB08341,"4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide",SmallMoleculeDrug,Protein-tyrosine kinase 2-beta,0,0,0,1,0,0,0,0,1,1,0,0
8752,PTPN1,P18031,DB03982,"Compound 5, 2-(Naphthalen-1-Yl-Oxalyl-Amino)-Benzoicacid",SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8753,PTPN1,P18031,DB04142,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide",SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8754,PTPN1,P18031,DB02977,PNU177836,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8755,PTPN1,P18031,DB08397,6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8756,PTPN1,P18031,DB02827,"7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8757,PTPN1,P18031,DB03483,4-Benzoylamino-4-{1-{1-Carbamoyl-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-Butyric Acid,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8758,PTPN1,P18031,DB07289,5-[3-(BENZYLAMINO)PHENYL]-4-BROMO-3-(CARBOXYMETHOXY)THIOPHENE-2-CARBOXYLIC ACID,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8760,PTPN1,P18031,DB03714,4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8762,PTPN1,P18031,DB08593,"1,2,5-THIADIAZOLIDIN-3-ONE-1,1-DIOXIDE",SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8763,PTPN1,P18031,DB03154,{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-Phosphonic Acid,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8765,PTPN1,P18031,DB02622,2-(Oxalyl-Amino)-Benzoic Acid,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8766,PTPN1,P18031,DB08003,ISOTHIAZOLIDINONE ANALOG,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8767,PTPN1,P18031,DB04204,[(4-{4-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Butyl}-Phenyl)-Difluoro-Methyl]-Phosphonic Acid,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8768,PTPN1,P18031,DB02662,Novo Nordisk a/S Compound,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8769,PTPN1,P18031,DB06829,4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC ACID,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8770,PTPN1,P18031,DB07730,"5-(3-HYDROXYPHENYL)ISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE",SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8771,PTPN1,P18031,DB07197,4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8772,PTPN1,P18031,DB02259,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide",SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
8773,PTPN1,P18031,DB02784,N-[4-(2-{2-[3-(2-Bromo-Acetylamino)-Propionylamino]-3-Hydroxy-Propionylamino}-Ethyl)-Phenyl]-Oxalamic Acid,SmallMoleculeDrug,Tyrosine-protein phosphatase non-receptor type 1,0,0,0,0,0,0,0,0,1,1,0,0
