TF	target	A375	A549	ASC	HA1E	HCC515	HEPG2	MCF7	NPC	PC3	VCAP
SPAG4	STAP2	0	0	1	0	0	0	0	0	0	0
SPAG4	STUB1	0	0	0	0	0	0	0	1	0	0
SPAG4	TCFL5	0	0	0	0	0	0	0	1	0	0
SPAG4	TSPAN6	0	0	0	0	0	0	0	1	0	0
SPAG7	ABCC5	0	0	0	0	0	0	0	0	1	0
SPAG7	ACAT2	0	0	0	0	0	0	0	0	1	0
SPAG7	ATMIN	0	0	0	0	0	1	0	0	0	0
SPAG7	CD320	0	0	0	0	0	1	0	0	0	0
SPAG7	COPB2	0	0	0	0	0	0	0	1	0	0
SPAG7	CRKL	0	0	0	0	0	0	0	0	0	1
SPAG7	DLD	0	0	0	0	0	1	0	0	0	0
SPAG7	DNAJB2	0	0	0	0	1	0	0	1	0	0
SPAG7	DNM1	0	0	0	0	0	0	0	1	0	0
SPAG7	DNMT1	0	0	0	0	0	0	0	1	0	0
SPAG7	ELAC2	0	0	0	0	0	0	0	1	0	0
SPAG7	FOS	0	0	0	0	0	1	0	0	0	0
SPAG7	FOXJ3	0	0	1	0	0	0	0	0	0	0
SPAG7	HDAC2	0	0	1	0	0	0	0	0	0	0
SPAG7	LAP3	0	0	0	0	0	1	0	0	0	0
SPAG7	PECR	0	0	0	1	0	0	0	0	0	0
SPAG7	PNKP	0	0	0	0	0	0	0	0	0	1
SPAG7	RAB4A	0	0	0	0	0	0	0	1	0	0
SPAG7	RBM6	0	0	0	0	0	0	0	1	0	0
SPAG7	RPL39L	0	0	0	0	0	1	0	0	0	0
SPAG7	TMED10	0	0	0	0	0	1	0	0	0	0
SPAG7	TSKU	0	0	0	0	0	1	0	0	0	0
SPDEF	ADAT1	0	0	0	0	0	0	0	1	0	0
SPDEF	ARFIP2	0	0	0	0	0	0	0	0	1	0
SPDEF	BDH1	0	0	0	0	0	0	0	1	0	0
SPDEF	BIRC5	0	0	1	0	1	0	0	0	0	0
SPDEF	CALU	0	0	0	0	1	0	0	0	0	0
SPDEF	CASP2	0	0	0	0	1	0	0	0	0	0
SPDEF	CHEK2	0	0	0	0	0	0	0	0	1	0
SPDEF	CIRBP	0	0	0	1	0	0	0	0	0	0
SPDEF	CNDP2	1	0	0	0	0	0	0	0	0	0
SPDEF	CRELD2	1	1	0	0	0	1	0	1	0	1
SPDEF	CTTN	0	0	0	0	0	0	0	1	0	0
SPDEF	DCK	1	0	0	0	0	0	0	0	0	0
SPDEF	DMTF1	1	0	0	0	0	0	0	0	0	0
SPDEF	DNM1	0	1	0	0	0	0	0	0	0	0
SPDEF	DNMT1	0	0	1	0	0	0	0	0	0	0
SPDEF	DNTTIP2	0	0	0	0	0	0	0	0	1	0
SPDEF	ECH1	0	0	0	1	0	1	0	0	0	0
SPDEF	FGFR2	0	0	0	0	0	0	0	0	0	1
SPDEF	GNPDA1	0	0	1	0	0	0	0	0	0	0
SPDEF	HES1	0	0	1	0	0	0	0	0	0	0
SPDEF	IKBKE	0	0	1	0	0	0	0	0	0	0
SPDEF	KDELR2	0	0	1	0	0	0	0	0	0	0
SPDEF	KIAA0196	0	0	0	0	0	0	0	0	0	1
SPDEF	KIAA0355	0	0	0	0	0	1	0	0	0	0
SPDEF	KIT	0	0	0	0	0	0	0	0	0	1
SPDEF	KTN1	1	0	0	0	0	0	0	0	0	0
SPDEF	MAP7	0	1	1	0	0	0	0	0	0	0
SPDEF	MAPK13	0	0	0	0	0	0	0	0	0	1
SPDEF	MAPK1IP1L	1	0	0	1	0	1	0	0	0	0
SPDEF	MAT2A	0	0	0	1	0	0	0	0	0	0
SPDEF	MELK	0	0	0	0	0	0	0	0	0	1
SPDEF	MTA1	0	0	1	0	0	0	0	0	0	0
SPDEF	MYBL2	0	0	0	0	0	0	0	0	0	1
SPDEF	NCOA3	1	0	0	0	0	0	0	0	0	0
SPDEF	PCMT1	0	0	0	0	0	0	0	0	1	0
SPDEF	PTPN12	0	0	0	0	1	0	0	0	0	0
SPDEF	REEP5	0	0	0	0	1	0	0	0	0	0
SPDEF	SH3BP5	0	0	0	0	0	0	0	0	1	0
SPDEF	SMARCA4	0	0	0	0	1	0	0	0	0	0
SPDEF	SPAG4	0	0	0	0	1	0	0	0	0	0
SPDEF	SPAG7	1	1	1	1	1	1	0	1	1	0
SPDEF	SPDEF	1	0	0	0	0	0	0	0	0	0
SPDEF	SPEN	0	0	0	0	0	0	0	0	0	1
SPDEF	SQRDL	0	0	0	0	1	0	0	0	0	0
SPDEF	STAMBP	0	0	0	1	0	0	0	0	0	0
SPDEF	STAT1	1	0	1	0	0	0	0	1	0	0
SPDEF	STK10	0	0	0	0	1	0	0	0	0	0
SPDEF	STUB1	0	0	0	0	0	0	0	1	0	0
SPDEF	TIMP2	0	0	0	0	0	0	0	0	1	0
SPDEF	TRIB1	0	0	0	0	0	1	0	0	1	0
SPDEF	TXNL4B	0	0	0	0	0	1	0	1	0	0
SPDEF	TXNRD1	0	0	0	0	0	0	0	1	0	0
SPDEF	UBE2C	0	0	0	0	0	0	0	0	1	0
SPDEF	UBE2L6	0	0	0	0	0	1	0	0	0	0
SPDEF	YTHDF1	0	0	0	0	1	0	0	0	0	0
SPEN	AKAP8	0	0	0	1	0	0	0	0	0	0
SPEN	BID	0	0	0	0	0	0	0	0	1	0
SPEN	CASP3	1	0	0	0	0	0	0	0	0	0
SPEN	CHERP	0	0	0	0	0	0	0	1	0	0
SPEN	FRS2	0	0	0	0	0	0	0	0	1	0
SPEN	KDM5B	0	0	0	0	0	0	0	0	1	0
SPEN	LAMA3	1	0	0	0	0	0	0	0	0	0
SPEN	PARP2	0	0	0	0	1	0	0	0	1	0
SPEN	PSMF1	0	0	0	1	0	0	0	0	0	0
SPEN	SMNDC1	0	0	0	0	0	1	0	1	0	0
SPEN	SNX13	0	0	0	0	0	0	0	0	0	1
SPEN	TRAM2	0	0	0	0	0	0	0	0	1	0
SPEN	UBE2A	1	0	0	0	0	0	0	0	0	0
SPP1	CLIC4	0	0	0	1	0	0	0	0	0	0
SPP1	ERBB3	0	1	0	0	0	0	0	0	0	0
SPP1	FGFR2	0	1	0	0	0	0	0	0	0	0
SPP1	FHL2	0	1	0	0	0	0	0	0	0	0
SPP1	KLHDC2	0	1	0	0	0	0	0	0	0	0
SPP1	MRPL19	0	1	0	0	0	0	0	0	0	0
SPP1	MSH6	0	1	0	0	0	0	0	0	0	0
SPP1	TSEN2	0	1	0	0	0	0	0	0	0	0
SPP1	TSTA3	0	1	0	0	0	0	0	0	0	0
SPP1	WFS1	0	1	0	0	0	0	0	0	0	0
SPR	ARPP19	0	1	0	0	0	0	0	0	0	0
SPR	DUSP11	0	0	0	0	0	1	0	0	0	0
SPR	EML3	0	0	0	0	1	0	0	0	0	0
SPR	FPGS	0	1	0	0	0	0	0	0	0	0
SPR	FZD7	0	0	0	1	0	0	0	0	0	0
SPR	HMGA2	0	0	0	0	1	0	0	0	0	0
SPR	HOMER2	0	1	0	0	0	0	0	0	0	0
SPR	NENF	0	0	0	0	0	0	0	1	0	0
SPR	NVL	0	0	0	0	0	0	0	0	1	0
SPR	PAK1	0	1	0	0	0	0	0	0	0	0
SPR	PCNA	0	0	0	0	1	0	0	0	0	0
SPR	PPIC	0	0	0	0	0	1	0	0	0	0
SPR	SERPINE1	0	1	0	0	0	0	0	0	0	0
SPR	SKP1	0	0	0	0	0	0	0	0	0	1
SPR	SYNE2	0	1	0	0	0	0	0	0	0	0
SPR	TCTA	0	1	0	0	0	0	0	0	0	0
SPR	TMEM2	0	0	0	0	0	0	0	0	1	0
SPRED2	ABL1	0	0	0	0	0	0	0	0	0	1
SPRED2	AGL	0	0	0	1	1	0	0	0	0	0
SPRED2	BZW2	0	0	0	1	0	0	0	0	0	0
SPRED2	CCDC85B	0	0	1	0	0	0	0	0	0	0
SPRED2	CCDC86	0	0	0	0	0	0	0	1	0	0
SPRED2	DUSP3	0	0	0	0	0	0	0	0	1	0
SPRED2	EAPP	1	0	0	0	0	1	0	0	0	0
SPRED2	EPN2	0	0	0	0	0	0	0	1	0	0
SPRED2	FEZ2	0	0	0	0	0	1	0	0	0	0
SPRED2	FOS	0	0	0	0	0	1	0	1	0	0
SPRED2	GADD45A	0	0	0	0	0	0	0	0	0	1
SPRED2	GALE	0	0	0	0	0	0	0	0	0	1
SPRED2	HOXA5	0	0	0	1	0	0	0	0	0	0
SPRED2	ILK	1	0	0	0	0	0	0	0	0	0
SPRED2	JMJD6	0	0	0	0	0	0	0	0	0	1
SPRED2	MAMLD1	0	0	0	1	0	0	0	0	0	0
SPRED2	MYLK	0	0	0	0	0	0	0	0	0	1
SPRED2	NISCH	0	0	1	0	0	0	0	0	0	0
SPRED2	PIN1	0	0	0	0	0	0	0	0	0	1
SPRED2	PRR15L	0	0	1	0	0	0	0	0	0	0
SPRED2	RBM15B	0	0	0	0	0	0	0	1	0	0
SPRED2	RNPS1	0	0	0	0	0	0	0	1	0	0
SPRED2	SCYL3	0	0	0	0	0	0	0	0	0	1
SPRED2	SSBP2	0	0	0	0	1	0	0	0	0	0
SPRED2	ST3GAL5	1	0	0	0	0	0	0	0	0	0
SPRED2	TXLNA	0	0	1	0	0	0	0	0	0	0
SPRED2	UBE2L6	0	0	0	0	0	0	0	0	0	1
SPRED2	UBQLN2	0	0	0	0	0	0	0	0	0	1
SPRED2	USP14	1	0	0	0	0	0	0	0	0	0
SPRED2	UTP14A	0	0	1	0	0	0	0	0	0	0
SPRED2	WFS1	0	0	0	0	0	1	0	1	0	0
SPRED2	ZFP36	0	0	0	0	0	1	0	0	0	0
SPTAN1	ANO10	0	0	0	0	0	0	1	0	0	0
SPTAN1	C2CD2	0	0	0	0	0	0	1	0	0	0
SPTAN1	CAT	0	0	0	0	0	0	1	0	0	0
SPTAN1	CDCA4	0	0	0	0	0	0	1	0	0	0
SPTAN1	CPSF4	0	0	0	0	0	0	1	0	0	0
SPTAN1	CXCR4	0	1	0	0	0	0	0	0	0	0
SPTAN1	GALE	0	0	0	0	0	0	1	0	0	0
SPTAN1	ICMT	0	0	0	0	1	0	0	0	0	0
SPTAN1	ID2	0	0	0	0	0	0	1	0	0	0
SPTAN1	KIF2C	0	1	0	0	0	0	0	0	0	0
SPTAN1	LSR	0	0	0	0	1	0	0	0	0	0
SPTAN1	NCAPD2	0	0	0	0	0	0	0	0	0	1
SPTAN1	NUP85	0	1	0	0	0	0	0	0	0	0
SPTAN1	PAK1	0	0	0	0	0	0	1	0	0	0
SPTAN1	PIN1	0	1	0	0	0	0	0	0	0	0
SPTAN1	PRKAG2	0	0	0	0	0	0	1	0	0	0
SPTAN1	PTPN1	0	0	0	0	0	0	1	0	0	0
SPTAN1	SH3BP5	0	0	0	0	0	0	1	0	0	0
SPTAN1	SHC1	0	1	0	0	0	0	0	0	0	0
SPTAN1	STX4	0	0	0	0	1	0	0	0	0	0
SPTAN1	SYNGR3	0	1	0	0	0	0	0	0	0	0
SPTAN1	TUBB6	0	0	0	0	0	0	1	0	0	0
SPTLC2	ALDOC	0	0	0	0	0	0	0	1	0	0
SPTLC2	B3GNT1	0	1	0	0	0	0	0	0	0	0
SPTLC2	BAD	0	0	0	0	1	0	0	0	0	0
SPTLC2	BNIP3	0	0	1	0	0	0	0	0	0	0
SPTLC2	CCNF	0	0	0	0	1	0	0	0	0	0
SPTLC2	CORO1A	0	1	0	0	0	0	0	0	0	0
SPTLC2	CXCR4	0	0	0	0	0	0	0	0	0	1
SPTLC2	DCK	0	0	1	0	0	0	0	0	0	0
SPTLC2	DLD	0	0	0	0	0	0	0	0	1	0
SPTLC2	DNAJB6	0	0	0	0	0	0	0	1	0	0
SPTLC2	FBXO11	1	0	0	0	0	0	0	0	0	0
SPTLC2	FZD1	0	0	0	1	0	0	0	0	0	0
SPTLC2	IGF1R	0	0	0	0	0	0	0	0	0	1
SPTLC2	LRPAP1	0	0	0	0	0	1	0	0	0	0
SPTLC2	LRRC16A	1	0	0	0	0	0	0	0	0	0
SPTLC2	MAP4K4	0	0	0	0	0	0	0	0	0	1
SPTLC2	MEF2C	1	0	0	0	0	0	0	0	0	0
SPTLC2	MYLK	0	0	0	0	0	0	0	0	0	1
SPTLC2	PAFAH1B1	1	1	0	0	0	0	0	0	0	1
SPTLC2	PAPD7	0	0	0	0	0	0	0	0	0	1
SPTLC2	PECR	0	0	1	0	0	0	0	0	0	0
SPTLC2	PEX11A	0	0	0	0	0	0	0	0	1	0
SPTLC2	PHGDH	0	0	0	0	0	0	0	0	1	0
SPTLC2	PLP2	0	0	0	0	0	0	0	0	1	0
SPTLC2	PMAIP1	0	0	0	0	0	1	0	1	0	0
SPTLC2	PMM2	0	0	1	0	0	0	0	0	0	0
SPTLC2	POLE2	0	0	0	0	0	0	0	0	0	1
SPTLC2	PRKACA	0	0	1	0	0	0	0	0	0	0
SPTLC2	RPIA	0	0	0	0	0	0	0	0	0	1
SPTLC2	RUVBL1	0	0	1	0	0	0	0	0	0	0
SPTLC2	TWF2	0	0	0	0	0	0	0	1	0	0
SPTLC2	TXNDC9	1	0	0	0	0	0	0	0	0	0
SPTLC2	VAT1	0	1	0	0	0	0	0	0	0	0
SPTLC2	ZW10	0	0	1	0	0	0	0	0	0	0
SQRDL	BACE2	0	1	0	0	0	0	0	0	0	0
SQRDL	CDK7	0	1	0	0	0	0	0	0	0	0
SQRDL	CHEK2	0	1	0	0	0	0	0	0	0	0
SQRDL	CYTH1	0	1	0	0	0	0	0	0	0	0
SQRDL	GNAI1	0	1	0	0	0	0	0	0	0	0
SQRDL	IKBKB	0	1	0	0	0	0	0	0	0	0
SQRDL	PACSIN3	0	1	0	0	0	0	0	0	0	0
SQRDL	SLC25A4	0	1	0	0	0	0	0	0	0	0
SQSTM1	AKT1	0	1	0	0	0	0	0	0	0	0
SQSTM1	CLTB	0	0	0	0	0	0	0	0	0	1
SQSTM1	CREB1	0	0	0	0	1	0	0	0	0	0
SQSTM1	EPN2	0	0	0	1	0	0	0	0	0	0
SQSTM1	FAM20B	0	0	0	1	0	0	0	0	0	0
SQSTM1	FAM63A	0	0	0	1	0	0	0	0	0	0
SQSTM1	FDFT1	0	0	0	1	0	0	0	0	0	1
SQSTM1	FOSL1	0	0	0	0	0	0	0	0	0	1
SQSTM1	HYOU1	0	0	0	0	0	0	0	0	0	1
SQSTM1	IKBKE	1	0	0	0	0	0	0	0	0	1
SQSTM1	KAT6A	1	0	0	0	1	0	0	0	0	1
SQSTM1	MELK	0	0	0	1	0	0	0	0	0	0
SQSTM1	MYL9	0	0	0	0	0	0	0	0	0	1
SQSTM1	NFKB2	0	0	0	0	0	0	0	0	0	1
SQSTM1	NVL	0	1	0	0	0	0	0	0	0	0
SQSTM1	P4HA2	0	0	0	0	0	0	0	0	0	1
SQSTM1	PACSIN3	0	1	0	0	0	0	0	0	0	0
SQSTM1	PGM1	1	0	0	0	0	0	0	0	0	0
SQSTM1	PHKG2	0	0	0	0	0	0	0	0	0	1
SQSTM1	PIK3R3	0	0	0	0	0	0	0	0	0	1
SQSTM1	POLR2K	0	0	0	0	0	0	0	0	0	1
SQSTM1	PTK2	0	1	0	0	0	0	0	0	0	0
SQSTM1	RUVBL1	1	0	0	1	0	0	0	0	0	1
SQSTM1	SMARCC1	0	0	0	1	0	0	0	0	0	0
SQSTM1	TMEM2	0	0	0	1	0	0	0	0	0	0
SQSTM1	TOP2A	0	0	0	0	0	0	0	0	0	1
SQSTM1	YKT6	0	0	0	0	0	0	0	0	0	1
SRC	ACAA1	0	0	0	1	0	0	0	0	0	0
SRC	CEBPA	0	0	0	1	0	0	0	0	0	0
SRC	EGF	0	0	0	0	0	0	0	0	1	0
SRC	FAT1	0	0	0	1	0	0	0	0	0	0
SRC	HOMER2	1	1	0	1	0	0	0	0	0	0
SRC	MACF1	0	0	0	0	1	0	0	0	0	0
SRC	MAMLD1	0	0	0	1	0	0	0	0	0	0
SRC	MBOAT7	1	0	0	0	0	0	0	0	0	0
SRC	NCOA3	0	1	0	0	0	0	0	0	0	0
SRC	PAFAH1B3	1	0	0	0	0	0	0	0	0	0
SRC	RAE1	0	0	0	0	1	0	0	0	0	0
SRC	RHOA	0	1	0	0	0	0	0	0	0	0
SRC	SPDEF	0	0	0	1	0	0	0	0	0	0
SRC	TRAM2	1	0	0	1	0	0	0	0	0	0
SRC	UBQLN2	0	0	0	0	1	0	0	0	0	0
SSBP2	ACOT9	0	0	0	0	0	1	0	0	0	0
SSBP2	FGFR2	0	0	0	0	0	0	0	0	1	0
SSBP2	GALE	0	1	0	0	0	0	0	0	0	0
SSBP2	MACF1	0	0	0	0	1	0	0	0	0	0
SSBP2	RPN1	0	0	0	0	0	1	0	0	0	0
SSBP2	VAV3	0	1	0	0	0	0	0	0	0	0
ST3GAL5	ARL4C	1	1	0	1	0	0	0	0	0	0
ST3GAL5	BACE2	1	1	1	1	0	0	0	0	1	0
ST3GAL5	FYN	0	0	0	0	0	0	0	0	1	0
ST3GAL5	HPRT1	0	0	0	0	1	0	0	0	0	0
ST3GAL5	RAE1	0	0	0	0	0	0	0	1	0	0
ST3GAL5	RASA1	0	0	0	1	0	0	0	0	0	0
ST3GAL5	RTN2	0	0	0	1	0	0	0	0	0	0
ST3GAL5	SCYL3	0	0	0	0	0	0	0	1	0	0
ST3GAL5	SENP6	0	0	0	1	0	0	0	0	0	0
ST3GAL5	SPR	0	0	0	0	0	0	0	0	1	0
ST3GAL5	ZFP36	0	0	0	1	0	0	0	0	0	0
ST6GALNAC2	ACBD3	0	0	0	0	1	0	0	0	0	0
ST6GALNAC2	ATP11B	0	0	0	0	0	1	0	0	0	0
ST6GALNAC2	BIRC2	1	0	0	0	0	0	0	0	1	0
ST6GALNAC2	BIRC5	0	1	0	1	0	0	0	0	0	0
ST6GALNAC2	CASP10	0	0	0	0	0	0	0	0	0	1
ST6GALNAC2	CCDC86	0	0	0	0	0	0	0	1	0	0
ST6GALNAC2	CCP110	0	0	0	0	1	0	0	0	0	0
ST6GALNAC2	COPS7A	0	0	0	0	1	0	0	0	0	0
ST6GALNAC2	CPNE3	0	0	0	0	1	0	0	0	0	0
ST6GALNAC2	ERBB2	0	0	0	0	1	0	0	0	0	0
ST6GALNAC2	ITGB5	0	0	0	0	1	0	0	0	0	0
ST6GALNAC2	LSR	1	0	0	0	0	0	0	0	0	0
ST6GALNAC2	MRPL19	0	0	0	0	0	0	0	0	0	1
ST6GALNAC2	NARFL	0	0	0	0	0	1	0	1	0	0
ST6GALNAC2	NFE2L2	0	0	0	0	0	0	0	0	1	0
ST6GALNAC2	NPC1	0	0	0	1	0	0	0	0	0	0
ST6GALNAC2	OXCT1	0	0	0	0	0	0	0	0	0	1
ST6GALNAC2	PDHX	0	0	0	0	1	0	0	0	0	0
ST6GALNAC2	POLR2K	0	0	0	0	0	0	0	0	1	0
ST6GALNAC2	PPIC	0	0	0	0	0	0	0	1	0	0
ST6GALNAC2	PTPN12	0	0	0	0	0	0	0	1	0	0
ST6GALNAC2	RAD9A	0	0	0	1	0	0	0	0	0	0
ST6GALNAC2	RPIA	0	0	0	0	0	0	0	0	0	1
ST6GALNAC2	SPAG7	0	0	0	1	0	0	0	0	0	0
ST6GALNAC2	STXBP2	0	0	0	0	0	0	0	1	0	0
ST6GALNAC2	TXNRD1	0	0	0	0	0	0	0	0	0	1
ST6GALNAC2	VPS28	0	0	0	0	1	0	0	0	0	0
ST7	CASK	0	0	0	0	0	0	0	1	0	0
ST7	CCNE2	0	0	0	0	0	0	0	0	1	0
ST7	CD320	0	0	0	0	0	1	0	1	0	0
ST7	CD44	0	0	1	0	0	0	0	0	0	0
ST7	CEBPZ	0	0	0	0	1	0	0	0	0	0
ST7	GMNN	0	0	1	0	0	0	0	0	0	0
ST7	GNAS	0	0	1	0	0	0	0	0	0	0
ST7	HPRT1	0	1	0	0	0	0	0	0	0	0
ST7	KTN1	1	0	0	0	0	0	0	0	0	0
ST7	RAI14	0	1	0	0	0	0	0	0	0	0
ST7	RNPS1	0	1	0	0	0	0	0	0	0	0
ST7	RPIA	1	0	0	0	0	0	0	0	0	0
ST7	SCP2	0	0	1	0	0	0	0	0	0	0
ST7	SLC35F2	0	0	0	0	1	0	0	0	0	0
ST7	SPR	0	1	0	0	0	0	0	0	0	0
ST7	SYNGR3	0	1	0	0	0	0	0	0	0	0
ST7	TRAP1	0	0	0	0	0	0	0	0	1	0
STAMBP	ABCC5	0	0	0	1	0	0	0	0	0	0
STAMBP	ABL1	0	0	0	0	0	0	0	0	1	0
STAMBP	ACAA1	0	0	0	0	0	0	0	1	0	0
STAMBP	ACLY	0	0	0	0	0	0	0	0	0	1
STAMBP	ARID5B	0	0	1	0	0	0	0	0	0	0
STAMBP	AURKB	0	0	0	1	0	0	0	0	0	0
STAMBP	CASP10	0	0	0	0	0	0	0	0	0	1
STAMBP	CTTN	0	0	0	0	0	0	0	0	0	1
STAMBP	DNAJB1	0	0	1	0	1	0	0	0	0	0
STAMBP	GHR	0	1	0	0	0	0	0	0	0	0
STAMBP	GMNN	0	0	0	0	1	0	0	0	1	0
STAMBP	GNPDA1	0	0	1	0	0	0	0	0	0	0
STAMBP	IKZF1	0	0	0	0	1	0	0	0	0	0
STAMBP	ITFG1	0	0	0	0	1	0	0	0	0	0
STAMBP	KDM3A	0	0	0	0	0	0	0	0	1	0
STAMBP	LBR	0	0	1	0	0	1	0	0	0	0
STAMBP	LYN	0	0	1	0	1	0	0	0	0	1
STAMBP	MACF1	0	0	1	0	0	0	0	0	0	0
STAMBP	MMP2	0	0	0	1	0	0	0	0	0	1
STAMBP	NCAPD2	0	0	0	0	0	0	0	0	1	1
STAMBP	NCOA3	0	0	0	0	1	0	0	0	0	0
STAMBP	NENF	0	0	0	1	0	0	0	0	0	0
STAMBP	NFKBIA	0	0	0	0	1	0	0	0	0	1
STAMBP	PEX11A	0	0	1	0	0	0	0	0	0	0
STAMBP	PKIG	0	0	0	0	0	1	0	0	0	0
STAMBP	POLR2I	0	0	0	0	0	1	0	0	0	0
STAMBP	PSMD10	0	0	0	0	0	0	0	0	1	0
STAMBP	PTK2B	0	0	0	0	1	0	0	0	0	0
STAMBP	RAB4A	0	0	0	0	0	0	0	1	0	0
STAMBP	RPIA	0	0	0	1	0	0	0	0	0	0
STAMBP	RPS5	0	0	0	0	1	0	0	0	0	0
STAMBP	SENP6	0	0	1	0	1	0	0	0	0	1
STAMBP	SLC25A4	0	0	0	1	0	0	0	0	0	1
STAMBP	SMC3	0	0	0	0	0	0	0	0	0	1
STAMBP	SMC4	0	0	1	0	1	0	0	1	0	0
STAMBP	SMNDC1	0	0	0	0	0	0	0	0	1	0
STAMBP	STMN1	0	0	1	0	1	0	0	0	1	0
STAMBP	TMEM2	0	0	0	0	0	0	0	0	1	0
STAMBP	TOP2A	0	0	0	0	0	0	0	0	1	0
STAMBP	TP53BP2	1	0	1	0	0	0	0	0	0	0
STAMBP	WDTC1	1	0	0	0	0	0	0	0	0	0
STAMBP	YME1L1	0	0	0	0	0	0	0	1	1	0
STAP2	AARS	0	0	0	0	0	0	0	0	0	1
STAP2	AKAP8	0	0	1	0	0	0	0	0	0	0
STAP2	ALDOA	0	0	0	0	0	0	0	0	0	1
STAP2	BNIP3L	0	0	0	0	0	0	0	0	0	1
STAP2	CASP2	0	0	0	0	0	0	0	0	0	1
STAP2	CDK19	0	0	1	0	0	0	0	0	0	0
STAP2	CRTAP	0	0	1	0	0	0	0	0	0	0
STAP2	DHX29	0	0	0	0	0	0	0	0	0	1
STAP2	DSG2	0	0	0	0	0	0	0	1	0	0
STAP2	ELOVL6	0	0	0	0	0	1	0	0	0	0
STAP2	ERBB3	0	0	1	0	0	0	0	0	0	0
STAP2	FAM57A	0	0	1	0	0	0	0	0	0	0
STAP2	FOXJ3	0	0	1	0	0	0	0	0	0	0
STAP2	HEATR1	0	1	0	0	0	0	0	0	0	0
STAP2	ILK	0	0	1	0	0	0	0	0	0	0
STAP2	ITGAE	0	0	0	0	0	0	0	0	0	1
STAP2	KIAA0196	0	1	0	0	0	0	0	0	0	0
STAP2	MYCBP	0	0	0	0	0	0	0	0	0	1
STAP2	PCMT1	0	1	0	1	0	0	0	0	0	0
STAP2	PLA2G4A	0	0	0	1	0	0	0	0	0	0
STAP2	PPARG	0	0	1	0	0	0	0	0	0	0
STAP2	PRKAG2	0	0	0	1	0	0	0	0	0	0
STAP2	PROS1	0	1	0	0	0	0	0	0	0	0
STAP2	PSIP1	0	0	0	0	0	0	0	1	0	0
STAP2	RNF167	0	0	1	0	0	0	0	0	0	0
STAP2	SKP1	0	1	0	0	0	0	0	0	0	0
STAP2	SMAD3	0	1	0	0	0	0	0	0	0	0
STAP2	STXBP1	0	1	0	0	0	0	0	0	0	0
STAP2	TESK1	0	1	1	0	0	0	0	0	0	0
STAP2	TIPARP	0	0	1	0	0	0	0	0	0	0
STAP2	TOR1A	0	1	0	0	0	0	0	0	0	0
STAP2	WIPF2	0	1	0	0	0	0	0	0	0	0
STAP2	ZFP36	0	0	0	0	0	1	0	0	0	0
STAT1	BACE2	1	1	0	0	0	0	0	0	0	0
STAT1	BAMBI	0	0	0	0	0	0	0	0	1	0
STAT1	BCL2	0	0	0	0	0	0	0	0	1	0
STAT1	BZW2	1	1	1	0	0	1	0	0	0	0
STAT1	CASK	0	0	0	0	0	0	0	0	0	1
STAT1	CASP3	0	0	0	0	0	0	0	0	0	1
STAT1	CDC20	1	0	0	0	0	0	0	0	0	0
STAT1	CDK5R1	0	0	0	0	0	0	0	0	0	1
STAT1	CERK	0	0	0	0	0	0	0	0	0	1
STAT1	CLIC4	0	1	0	0	1	0	0	1	0	0
STAT1	COASY	1	1	1	1	1	1	0	1	1	0
STAT1	CPNE3	0	0	0	0	0	0	0	0	0	1
STAT1	CREG1	0	0	0	0	1	0	0	0	0	0
STAT1	CYTH1	0	0	0	0	1	0	0	0	0	0
STAT1	DNMT1	0	0	0	1	0	0	0	0	0	0
STAT1	FIS1	0	0	1	0	0	0	0	0	0	0
STAT1	GLRX	0	0	0	0	1	0	0	0	0	0
STAT1	GNA15	0	0	0	0	0	0	0	0	1	0
STAT1	HOOK2	0	0	0	0	1	0	0	0	0	0
STAT1	HYOU1	0	0	0	0	1	0	0	0	0	0
STAT1	KIAA0355	0	0	1	0	0	0	0	0	0	0
STAT1	KIT	0	0	1	0	0	0	0	0	0	0
STAT1	LIPA	0	0	0	0	1	0	0	0	0	0
STAT1	LRRC16A	0	0	0	0	0	1	0	0	0	0
STAT1	MACF1	0	0	1	1	0	0	0	0	0	0
STAT1	MAP2K5	0	0	0	0	0	0	0	0	0	1
STAT1	MBNL1	0	0	0	0	0	1	0	0	0	0
STAT1	MTA1	0	0	0	1	0	0	0	0	0	0
STAT1	NET1	0	0	0	0	0	0	0	1	0	0
STAT1	NR3C1	0	0	1	0	0	0	0	0	0	0
STAT1	OXCT1	0	0	0	1	0	0	0	0	0	0
STAT1	PAK1	1	0	0	0	0	0	0	0	0	0
STAT1	PAX8	1	0	0	0	0	0	0	0	0	0
STAT1	PFKL	0	0	0	1	0	0	0	0	0	0
STAT1	PGM1	0	0	0	0	1	0	0	0	0	0
STAT1	PHKB	0	0	0	0	0	0	0	0	0	1
STAT1	PSRC1	0	0	0	0	0	1	0	0	0	0
STAT1	PYCR1	0	0	0	0	0	1	0	1	0	0
STAT1	RAB21	0	0	1	0	0	0	0	0	0	0
STAT1	RTN2	0	0	0	0	0	1	0	0	0	0
STAT1	SLC11A2	0	0	0	0	1	1	0	1	0	0
STAT1	SLC25A14	0	0	0	0	0	1	0	0	0	0
STAT1	SPR	0	0	0	0	0	0	0	1	0	0
STAT1	STXBP1	0	0	0	0	0	1	0	0	0	0
STAT1	SYNE2	1	0	0	0	0	0	0	1	0	0
